ImagePath,Label
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard164.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard165.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard166.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard167.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard168.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard169.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard17.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard170.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard171.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard172.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard173.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard174.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard175.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard176.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard177.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard178.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard179.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard18.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard180.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard181.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard182.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard183.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard184.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard185.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard186.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard187.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard188.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard189.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard19.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard190.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard191.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard192.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard193.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard194.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard195.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard196.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard197.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard198.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard199.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard2.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard20.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard200.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard201.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard202.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard203.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard204.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard205.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard206.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard207.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard208.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard209.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard21.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard210.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard211.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard212.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard213.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard214.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard215.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard216.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard217.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard218.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard219.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard22.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard220.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard221.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard222.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard223.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard224.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard225.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard226.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard227.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard228.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard229.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard23.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard230.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard231.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard232.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard233.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard234.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard235.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard236.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard237.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard238.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard239.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard24.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard240.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard241.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard242.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard243.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard244.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard245.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard246.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard247.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard248.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard249.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard25.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard250.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard251.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard252.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard253.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard254.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard255.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard256.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard257.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard258.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard259.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard26.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard260.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard261.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard262.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard263.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard264.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard265.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard266.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard267.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard268.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard269.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard27.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard270.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard271.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard272.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard273.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard274.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard275.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard276.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard277.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard278.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard279.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard28.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard280.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard281.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard282.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard283.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard284.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard285.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard286.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard287.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard288.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard289.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard29.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard290.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard291.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard292.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard293.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard294.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard295.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard296.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard297.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard298.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard299.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard3.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard30.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard300.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard301.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard302.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard303.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard304.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard305.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard306.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard307.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard308.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard309.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard31.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard310.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard311.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard312.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard313.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard314.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard315.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard316.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard317.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard318.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard319.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard32.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard320.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard321.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard322.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard323.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard324.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard325.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard326.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard327.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard328.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard329.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard33.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard330.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard331.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard332.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard333.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard334.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard335.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard336.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard337.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard338.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard339.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard34.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard340.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard341.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard342.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard343.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard344.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard345.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard346.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard347.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard348.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard349.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard35.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard350.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard351.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard352.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard353.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard354.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard355.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard356.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard357.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard358.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard359.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard36.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard360.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard361.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard362.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard363.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard364.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard365.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard366.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard367.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard368.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard369.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard37.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard370.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard371.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard372.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard373.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard374.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard375.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard376.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard377.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard378.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard379.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard38.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard380.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard381.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard382.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard383.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard384.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard385.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard386.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard387.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard388.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard389.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard39.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard390.jpg,Recycable
C:/Users/tasnim/Desktop/dataset-resized/cardboard/cardboard391.jpg,Recycable
